9436 26848
1039 8402 916
8389 3666 -366
4265 3263 709
361 4317 -395
7720 1371 -123
749 308 705
8775 4701 253
9092 960 810
7089 422 -948
3633 3051 -66
8011 7411 839
138 6435 500
8218 6147 538
4693 148 466
9030 6180 -758
9179 4273 438
8792 4020 267
6431 8328 -329
7572 1911 -500
8034 8574 -12
4163 4783 -753
8060 8198 879
2032 1672 -115
2020 3189 -637
6452 8041 964
2080 2386 -789
3777 6650 -961
7732 7258 704
3557 3734 249
8424 5838 877
274 1707 970
2461 6848 610
5834 8155 766
8463 3588 -977
6437 674 -768
3443 6490 -687
7679 5729 292
4092 5237 -350
8553 5800 -652
2860 8165 393
7281 8757 372
17 2047 -366
8468 3448 -188
3838 166 1000
4575 8277 -874
3861 7989 198
8736 7026 56
8857 1499 -156
7854 8416 -971
2452 4118 -472
1637 5526 -468
5410 8965 -496
6414 3995 -527
1854 840 -618
7584 3615 -190
3164 673 939
4879 2107 597
2774 6225 -511
9327 1045 -190
8719 3603 -844
1100 4005 -897
505 3052 923
57 6344 -551
6095 3772 183
2056 244 279
30 2867 -528
6680 276 -908
4584 3304 -414
6050 546 839
2959 3672 -207
1808 6568 -46
8320 7853 -390
616 5176 175
7874 4513 149
3493 6598 -295
355 8742 595
204 3020 357
6044 7335 -974
2595 7247 -370
3728 2362 199
9326 8662 174
204 5003 -574
6180 5342 -21
7907 6655 -22
1511 5534 -346
516 7911 -88
3917 1056 -205
3593 5028 889
290 3450 707
5843 679 553
7967 7737 264
667 6492 348
7827 9277 -320
9376 6456 29
4835 7217 -495
7678 3739 -421
1623 594 102
6165 6458 268
4562 4722 -820
681 1077 742
4912 3516 626
1184 3893 -157
4658 4221 -780
8954 3357 680
3003 7438 -715
4388 109 -770
6661 4280 649
943 5259 64
4151 5688 975
1139 4813 75
8545 5667 283
3960 5053 950
3240 545 411
5536 8367 65
9156 1932 486
3080 5398 -966
5720 1401 227
6545 553 742
8737 8790 -81
2480 8312 -208
3396 6449 -145
1952 6517 -90
4339 5126 409
1734 3465 -581
405 22 -244
6134 7597 -235
1271 5814 -350
3665 2918 -902
4901 8034 -480
5993 6971 797
2746 601 480
8733 1396 -955
1405 3321 -943
6622 5523 741
88 8460 362
5360 1620 640
2807 3900 320
5670 5594 -312
6554 8324 -368
7502 1406 277
2410 2913 -402
5151 4140 33
533 8165 -15
9274 854 648
4632 6858 -595
105 4922 772
2139 7719 599
7107 3017 264
2895 979 692
2989 1270 592
6014 4371 -378
6022 2140 -985
3525 8485 331
3066 1768 -950
5239 5322 -182
2612 9389 441
7993 3147 -67
2150 2563 905
7396 6898 13
7045 5325 779
1404 8508 -498
4314 4188 -991
2880 7736 827
2165 659 -314
7772 2138 -231
1744 9106 778
4246 3012 -635
6684 115 -2
8340 5068 -805
3052 2179 74
6772 7224 -533
1094 1207 -78
6307 6480 -577
6801 3774 854
722 842 548
6402 7647 -326
2762 8968 572
3796 1414 -754
7739 6966 43
4332 4186 966
1310 8887 -19
5579 3960 -941
1199 8248 -986
3204 6535 750
4387 303 -809
8010 7033 -141
8427 6455 -671
2083 7960 965
3769 4522 -321
1505 98 842
5647 6073 -992
2656 5279 735
704 6105 213
4470 4800 899
8434 4271 -911
40 1701 -832
6825 4678 889
6366 6109 341
5309 1990 -377
3202 7239 -853
1152 5143 -264
9312 2626 -895
5874 6806 -857
526 8837 -559
1386 7140 -169
1486 5250 -195
4098 3714 968
1122 3507 -605
7589 1196 -102
5862 361 -1000
7873 4396 -456
8200 2821 -442
8631 4600 833
3180 3595 -851
1707 6851 -21
8480 7478 884
7032 5834 -439
6795 3215 -848
5662 5489 385
921 5396 -655
8727 6558 -399
1595 5782 911
399 2260 -912
337 6351 -113
8672 4535 611
805 1611 -137
8802 5299 547
725 6028 477
8713 2377 -685
4901 1727 -33
8639 4492 -233
9356 5429 494
5461 9262 533
6793 141 -395
3778 3940 -188
3886 8115 -158
194 7956 622
1177 1799 -26
8333 8156 222
5368 1783 -39
9021 7108 -916
4758 8973 132
3902 1138 435
658 1149 861
7141 4939 -357
8235 4819 309
3673 4865 -959
251 5548 887
5037 3054 218
3300 982 885
3741 3976 877
3115 315 -815
1812 8887 935
6963 6398 -220
5752 4366 150
1464 4461 -865
1320 7581 774
5168 3718 320
6719 322 -195
8776 2422 -100
2927 7623 -15
9000 2001 -710
4923 5562 -316
802 9248 337
6582 3627 -611
4715 1658 393
54 1220 -360
3148 3715 36
1566 3656 -589
1489 7938 262
8817 5999 -577
4063 5079 -542
9189 3223 919
7992 6509 584
7363 6508 -690
6708 8965 -32
4961 2903 670
8049 9002 60
5722 1092 -827
2875 4493 216
9175 8847 202
8483 7956 550
5368 676 -102
6084 3650 -714
4864 1960 -197
5722 1926 757
3423 8552 -255
6789 9044 -323
9029 3455 -671
5765 3637 -89
7339 7959 404
5165 7356 444
7078 8333 480
5507 5684 -97
6850 6463 780
8362 3483 550
1897 5911 -62
1975 5813 460
6117 8178 -878
6676 2426 -710
4114 7920 626
4855 6534 -47
6352 2010 196
2001 1070 -672
8940 683 271
251 1939 -791
9344 5964 -764
7810 3188 519
3197 7269 152
712 3698 410
2831 2943 -370
5127 4162 -944
6281 8662 161
555 7171 664
6921 1036 899
6404 760 -756
6885 2629 -452
2710 6669 913
8181 8368 -603
8077 8813 -784
3968 4703 -364
9432 811 -623
6520 5012 801
1507 3204 852
4602 1125 -514
2902 3065 550
346 659 609
4921 2899 -420
4085 3426 -574
9144 1731 411
2265 6225 253
8683 3970 665
5363 7443 -260
3653 2697 -803
8119 5725 673
7153 2475 375
3365 6318 101
7279 2855 -438
9338 2419 -429
8300 4627 -272
4458 1909 -127
8202 1433 358
7997 8357 708
5918 5808 19
6901 3547 818
5826 8140 -369
948 4934 416
6850 4674 191
7260 6309 823
3991 7760 618
5887 8517 199
4883 6264 -8
5222 2470 -651
6608 8738 -292
7891 3201 -939
6807 1918 -487
5377 4123 220
3043 5253 469
2524 4291 905
8463 120 -488
7889 6217 -861
5338 2517 -498
359 8749 613
657 7486 -53
8186 2222 377
4001 8969 -307
3496 4140 -34
8122 2276 -256
2175 8903 726
3754 3063 -802
2112 611 619
9360 7079 548
6400 7026 -376
9395 1557 955
3423 4425 -256
3927 8512 -247
5593 7116 -522
5491 9314 653
3290 4759 -586
8690 4794 -237
1750 5765 -517
4108 6254 764
1599 6791 -30
3146 891 -746
9210 176 -886
2603 1409 -660
433 2472 247
5269 9294 297
6317 5931 -469
9428 8578 508
8603 1036 -844
5088 3224 -381
6254 8353 440
2701 8671 114
178 9117 -26
3558 3109 -475
8009 5649 481
7918 7265 -628
1900 3240 114
7844 104 208
7713 8153 -696
3789 6718 -377
5126 9219 -83
9174 6912 118
1481 8728 736
5224 7823 -601
1105 1436 599
405 2388 590
9057 2399 825
900 5621 523
2577 5035 -19
7746 1418 -775
5080 4326 40
4911 6145 -502
4636 7854 413
5320 2781 788
7608 9300 -879
4000 6613 425
6347 1406 808
8557 1394 452
2813 8200 -433
5727 501 -472
5934 2949 26
1252 39 149
8159 8241 -579
4812 3913 -297
1887 7206 -12
4961 2873 774
6897 2034 -147
5368 4283 710
9112 6657 -355
5102 6985 -429
6859 5048 -617
5710 4417 -77
1790 5417 -315
6779 7310 432
3360 4568 -588
6301 8205 477
3189 5544 349
6076 6264 -239
752 6740 167
1889 6034 987
3499 5416 -982
6947 4036 -573
1041 8368 800
8898 910 441
6036 2877 6
4549 2400 890
3202 59 34
936 5291 8
5885 4956 -370
3542 8681 -911
9276 3518 411
5393 1563 725
6574 5329 350
2822 108 975
4547 1825 171
4234 2396 137
6966 7173 -864
3739 2408 -77
2539 7698 774
2310 1343 -537
8537 237 -961
5737 5465 684
7159 4808 -530
2242 8320 181
354 119 -27
6748 4465 328
171 7140 -446
8000 771 422
1955 1036 871
3238 277 280
6308 254 764
1314 624 431
3928 6375 -184
3406 468 382
6049 1095 -247
1560 8226 450
2298 3282 -222
3214 652 5
7360 5906 165
7246 2119 -958
3222 3105 -2
2891 3291 -349
4655 4632 -987
1858 5769 535
3040 6259 62
8746 2092 587
6927 8804 -442
130 6940 -923
4905 8623 555
3278 7708 -726
915 5740 338
9303 6782 -215
2344 4353 -839
7242 5363 -877
257 4019 793
3461 3526 -582
4346 262 -346
7413 5600 950
7979 1492 633
8628 385 741
4995 4341 -871
897 6686 -251
4971 8785 -75
7186 5841 -341
940 8845 703
5358 5546 869
7403 1925 -702
7041 1234 -344
2570 5876 838
7953 946 -284
9143 5007 -758
7480 6167 -526
6292 4180 576
1592 7686 169
8414 8649 704
933 7165 681
6195 5867 -660
4661 3033 -641
1550 6063 981
545 402 38
1567 7154 -141
5348 1634 -753
4136 8075 -436
1054 3319 -545
2881 536 161
2363 5449 -299
28 6980 -321
8815 1426 -250
7809 6759 639
2933 4679 -543
489 6670 -592
4846 5779 -749
2830 2029 -118
9248 12 529
5045 5252 465
5314 6058 -383
2236 5876 251
7758 8562 615
4264 2922 -803
3688 9079 -931
8768 1210 561
4480 8538 -450
7974 3589 -381
5078 7793 -913
9319 8626 853
3157 7890 730
6453 4443 286
564 1954 -956
3292 1244 -134
3688 3133 40
2373 574 -275
7262 8253 206
5478 9101 -519
1611 5949 37
4878 3572 353
5291 2204 879
5635 4176 -670
5622 4630 171
2311 6283 -974
405 1060 -879
8599 7540 770
3690 1247 -2
3803 2166 439
4033 8162 -517
3916 742 -767
5938 6928 582
6594 8048 927
7220 7197 609
4614 5713 -198
631 6170 -235
5945 1683 949
4724 7214 34
9304 663 -924
2432 4604 58
6058 1517 -680
699 3397 138
2327 6150 304
1879 6095 400
1316 3575 -374
8621 2557 -596
1157 5577 -986
7037 6397 675
1605 1337 163
6093 1157 -237
8229 3667 -248
2054 4133 -377
9057 6932 -736
141 4994 -599
2064 7008 230
3660 4881 407
5487 1616 -163
4372 5706 -504
6022 4283 -877
4995 3627 287
4462 8562 -942
4104 4470 270
5506 8887 340
2981 4096 -961
6859 8456 -377
6673 1165 -23
4659 1062 178
3963 3310 -842
8324 2604 -90
5574 3879 -605
566 2143 -337
3381 4766 -170
3616 2011 430
8530 1758 674
5545 2054 -286
8506 8688 -563
7323 9275 63
7357 586 824
4193 6170 250
802 416 971
9368 1541 838
4243 8751 -108
1531 1737 627
1777 6987 -692
4296 6227 -1000
4068 1962 -135
8853 6643 64
4280 8803 -947
4440 6259 -830
2690 8994 32
4523 1484 -371
1325 8030 757
3389 2222 968
6500 2218 720
8733 3350 459
2065 270 876
7291 8503 466
6898 3919 -691
1383 8345 -49
7729 2502 -456
2933 4652 -573
3596 3068 135
2105 1264 989
699 5398 692
5624 6521 173
7509 4662 253
3480 1070 425
5585 2129 53
1271 4880 -92
3832 4161 -954
2020 7307 956
3588 8410 788
2020 807 452
5726 6018 989
4292 8045 665
498 1318 -491
5996 8381 679
4980 2783 -138
2458 6723 -153
3367 6455 -287
426 4678 -999
1455 5638 -442
7323 2852 -503
6507 6582 495
2325 531 171
3836 484 -703
1122 4412 179
1410 4320 -534
9411 6749 -11
2847 7038 681
1778 6750 416
976 6721 164
1091 9211 -432
9143 5621 -633
2360 4711 -959
1486 6118 203
1216 905 -906
7155 6838 -732
6444 8708 55
3134 6191 -260
4440 2520 -944
1468 3548 359
7344 8794 -361
1767 3829 853
7074 2084 -952
7774 7118 -625
4758 1588 -225
7205 3336 605
254 3389 -520
7582 5010 86
8064 7585 70
3432 972 222
2752 6818 858
8109 5455 -846
311 2966 253
3357 1465 843
5988 5531 -166
5761 5247 -944
8676 5905 801
1697 1110 399
7810 8661 302
3743 2164 258
5223 2585 777
6680 8803 663
49 8333 -733
3226 4541 322
2186 965 -528
3459 5669 -534
3103 1356 -881
7793 918 452
1975 4473 -106
4647 8682 270
7810 4084 749
8754 3550 -676
8627 3635 522
4149 5896 -863
7576 637 -869
644 6590 637
1754 9404 689
1519 4159 -574
5159 7978 118
3755 8012 82
2051 3830 18
2096 5250 818
4641 2490 -614
9430 8124 -219
3832 7720 651
9408 170 585
2885 6287 -877
4550 3478 930
5751 7250 38
9193 7855 500
6819 1794 -245
3316 316 -857
4243 598 -792
6783 5982 -578
6210 7302 354
4276 6692 -921
8801 5700 -445
8689 7727 465
7114 7608 -237
8028 7424 840
7288 6530 649
8338 3613 431
2081 5588 -404
2422 1592 102
6605 3060 -807
3507 5378 287
674 945 988
5733 3902 -776
3484 1422 813
7321 5633 -1
4257 469 912
6321 1608 -567
6441 4375 -915
355 167 -663
5477 5454 -405
3702 325 -223
1042 2307 -233
8453 5451 -199
4352 5357 -267
1874 6916 -360
1649 6216 -752
3115 8983 -50
6353 4732 -743
9079 3825 -723
3409 3712 237
1214 7155 750
8910 3553 497
8285 5756 74
839 4883 112
5574 6920 -710
2761 2717 692
9221 2383 644
8577 6508 -761
5785 3034 -56
6463 7149 -400
1796 8357 -882
1414 5136 -310
4733 3710 152
7599 1707 548
7954 5127 566
8585 5972 512
3821 5389 300
4171 5080 -221
1260 7045 -342
941 22 424
4152 1944 189
6018 6496 395
1418 1219 670
3417 865 293
1181 790 515
3277 5832 -330
3749 8303 -238
2461 7316 80
4689 8072 467
9421 9131 -811
7315 4410 647
6464 159 679
4009 3271 770
9387 1779 -590
4816 7832 -705
2318 4355 88
9431 4220 444
927 5306 781
8508 2790 -712
5025 3661 -891
4655 325 465
4261 4987 -434
1973 9061 -903
7223 1495 -318
2390 6239 -675
4695 743 -295
8649 9435 -391
2901 8222 -684
4445 2837 -360
5363 5623 -982
6510 8170 671
6121 3691 661
3910 5928 -863
3262 1893 707
1491 7144 452
8714 8363 -239
4733 4814 -420
1186 5511 881
1558 7499 376
9111 7380 -52
4650 1550 348
7273 2997 487
9055 1337 167
1980 6484 325
2048 1751 -837
6372 6033 -691
163 907 -74
6042 481 -92
9026 8396 -851
7759 1384 303
9306 6040 -205
3708 8411 544
4536 6490 -350
8466 3919 -724
5079 8921 -391
8724 2601 -207
3817 7150 -603
2836 3163 686
3987 626 213
6856 791 508
2468 2867 454
8501 6618 -284
6434 419 -687
7334 1098 -819
3489 5448 -941
842 748 -239
8910 2857 459
4350 7257 -142
7471 61 458
5888 4334 622
7194 3636 935
9139 6104 -188
51 9310 -492
8996 3355 584
1145 6046 -720
122 4032 -204
8033 2163 -97
3938 8503 327
7491 4221 -286
3912 3034 809
3569 1717 711
1269 5210 -956
725 650 547
9045 1868 -738
5057 495 -110
7822 4672 542
8759 248 345
8130 593 -868
146 1522 -761
1211 1959 -786
9013 2989 -289
3635 2176 389
1545 8324 -978
62 8884 -616
9136 7971 157
8231 1532 -486
4521 6130 -115
4324 3596 562
6771 2441 72
8126 1613 163
3482 1944 241
4821 4742 -56
6456 4894 -410
845 8325 299
841 7848 371
7265 3794 -1000
1986 7129 833
7046 5617 879
2658 7874 -301
1562 4978 35
8797 4903 -333
1205 8599 398
410 2996 -615
1338 6269 -404
3648 6996 -407
3677 2230 847
4397 8027 -442
6907 3430 360
9422 7101 61
8714 7377 -100
4415 2733 -58
6227 858 920
1863 9267 8
1378 6652 204
5763 6624 -997
4524 3725 -297
636 6972 785
8016 2429 785
5557 8525 33
4473 7913 -354
3456 1470 755
5769 9134 385
7175 8604 -957
9192 1870 -884
4280 4628 865
3111 2613 -961
5829 397 297
610 7266 -43
2119 4889 682
574 2208 -773
6376 1731 403
2649 2612 140
8183 2642 -641
540 9178 -133
3613 9147 -647
6416 6147 194
4703 5817 -188
9410 2377 173
6352 859 -224
2790 8974 -770
3633 1891 894
2912 8130 -409
1203 8476 100
6614 5174 816
6845 8456 462
4375 2737 -960
4564 1653 825
4639 3505 624
1228 572 -551
8573 2699 119
6731 6347 -668
642 4237 202
5009 6975 728
8272 2271 624
2485 1760 445
6668 8127 167
4757 596 -355
2338 1799 -477
6656 2314 24
5789 7438 -133
9344 8316 559
5948 693 279
3965 6312 -142
664 7660 -436
6419 3858 -503
6337 9387 -348
2530 2506 287
3502 8025 981
4423 2506 -337
6087 6515 -643
5098 3950 20
403 1382 -188
8565 4768 190
2821 4343 -62
4092 8674 655
2905 4851 -445
6997 3210 957
3381 2381 -325
9111 579 651
2516 8569 968
5542 6612 527
1403 6368 452
1761 19 -127
8265 707 322
907 2077 77
1118 4144 754
6753 9075 623
492 6156 -179
4719 1574 987
4439 1067 -348
5479 3172 -375
4702 1754 506
5704 3557 358
6889 6468 866
164 4420 -219
2327 1746 -181
3153 3293 -250
268 8810 -559
8199 8881 25
1009 951 802
3375 9133 -176
5296 8046 685
1003 9348 968
8713 4574 -653
48 7090 640
3472 1291 435
7256 2324 -651
2068 3077 340
1263 6577 -304
1063 2843 755
9095 4887 452
3313 1440 -294
2704 1325 -96
6972 6000 688
927 9289 761
2981 4743 -74
1878 2696 699
4302 2113 468
7315 6476 -372
5950 8297 980
4828 951 316
455 1164 699
5419 2970 352
8493 839 304
2131 6858 -737
2213 1693 920
4737 169 -759
4465 3128 794
5484 3258 -994
4802 7029 -876
3322 6672 -612
6120 5577 -222
1637 2832 -8
6395 7607 -967
5541 8822 -347
5729 3619 981
8134 7389 231
1600 1473 718
1142 5262 833
81 292 -345
6577 6322 -2
814 9407 277
6668 6564 217
5592 7498 396
1161 3395 837
5978 4769 158
7462 6211 24
5344 3150 657
7234 3748 -702
2746 1394 -15
5961 381 -617
213 5406 -176
1229 9126 853
5215 43 152
358 4339 -983
1864 5265 -45
712 2830 667
2466 3136 953
777 1543 -255
7069 2194 526
3859 3098 -353
5796 5715 -197
9117 7936 -102
1740 3449 337
4489 5445 -668
8492 1918 489
4770 1283 -152
7404 2139 145
2967 2081 430
726 7422 -708
8883 7983 -839
3824 7240 -42
925 7948 -814
263 5351 798
2925 386 959
2728 7227 -872
7661 3136 30
4013 6716 199
6595 1136 52
4022 26 356
8870 2759 219
3614 17 988
4464 34 586
126 6940 492
892 804 609
6508 4625 440
4700 1324 -849
5512 8442 717
856 4203 9
834 3389 461
8428 8549 -626
6780 9430 -835
222 290 106
657 8084 68
4528 9035 93
7343 6416 383
7939 6876 -651
330 7069 653
2385 5708 661
8433 8880 763
671 1053 -669
5327 4034 -529
2657 7450 359
4005 5548 -645
8483 7939 44
2773 3204 256
2168 8617 -21
7524 4978 877
3120 456 944
6129 7241 -765
1628 8524 -6
8467 9012 583
1575 2427 -299
3266 2209 -915
2236 5070 59
8579 5836 -332
211 7846 -432
3768 913 -523
9317 8528 995
3260 512 13
4788 6175 -594
8386 6603 -791
2585 3826 -942
6925 1086 -861
6752 7207 340
7988 1538 274
1229 8919 447
8230 1565 -567
8442 4271 840
6427 4345 -485
6224 2412 -634
3923 9085 -749
1676 1047 437
6257 3095 -803
1171 2083 516
7189 1587 509
9320 5366 25
8869 6813 308
8401 8550 549
1114 6538 -660
4275 8633 -414
5444 2662 -629
8936 5442 864
7869 1876 -959
5071 418 16
537 4835 -814
8356 8596 -101
8100 5671 -110
1300 4275 -187
4227 5735 84
8604 1257 -957
6805 7845 895
2914 6792 705
3019 5538 -837
8706 4963 473
1269 5938 -808
5695 8005 533
5948 5328 522
7212 1224 844
3466 2255 -662
6953 8971 856
2138 7154 -331
9021 4176 -75
340 6205 872
7563 3070 -950
7040 6888 -260
4073 4108 -785
967 2150 -667
4486 2130 782
1742 1382 -769
5442 1598 549
3889 3533 707
7739 9229 667
124 4993 895
3905 957 808
5698 6795 -593
6516 1334 336
8539 8798 -628
4656 7047 -632
2903 1960 691
4359 321 -738
7264 8139 574
1257 2558 959
1276 2803 -666
1621 4086 708
3140 3552 -204
527 1375 821
6299 3517 204
5121 5815 918
5250 6580 -36
2076 7967 86
1831 9002 -91
7344 1086 657
3582 7355 -29
2217 1393 -2
6356 7239 48
9101 7102 128
3673 7941 -547
4686 768 42
7298 5626 -506
870 5727 -417
5677 6240 -684
7097 6124 193
5927 2040 -44
4311 4423 -831
7640 593 303
1508 8493 686
6857 884 619
7469 4681 572
8035 9331 939
2825 762 982
5257 7794 -911
2048 3814 -860
231 3910 -893
9427 5488 671
7339 5274 900
3185 258 12
4588 3143 -630
6012 1697 569
727 5563 -551
8223 4971 -108
3927 497 85
6829 2557 989
2424 872 244
1949 6924 442
3870 9393 -930
738 629 -131
6857 5221 569
1438 4025 681
3221 8250 422
7751 4032 637
6955 9343 952
6431 3567 315
796 5453 638
6527 2821 954
1272 3871 530
5033 758 959
1584 4417 195
8568 1316 -193
3009 5963 758
6002 1216 -420
8306 8467 312
1161 568 -191
5673 480 -885
6278 8316 272
429 2870 484
3815 4236 893
3199 2207 882
7930 8683 -915
8540 4307 774
8074 566 303
3359 3837 -347
4164 2261 409
3278 9035 -604
2123 4399 -125
8252 1874 93
90 3353 -830
3496 1644 593
8001 2694 -396
6238 5514 444
1556 2613 82
3515 2089 751
2481 3781 -482
1447 7023 572
8823 7265 -609
2306 8126 88
1127 3767 -399
8962 5619 563
9281 1323 477
4252 7593 273
4065 8734 -361
2657 3184 -568
8085 8626 724
8079 8316 -988
7263 7281 840
2340 3761 -643
8805 6738 -581
7472 5848 772
6535 8600 -586
3671 4288 810
3052 9220 877
4318 8623 152
355 2482 -339
57 8338 868
3505 5152 -552
4527 8116 544
2516 3774 423
1958 918 900
5016 3059 119
